,Release Date,Movie,Budget,Domestic Gross,Worldwide Gross,Year,Week,Dom_Profits,WW_Profits,movie_name,genre,%ROI
1266,2011-05-06,The Beaver,21000000,970816,5046038,2011,18,-20029184,-15953962,The Beaver,Comedy,-0.9537706666666667
1267,2017-02-24,Bitter Harvest,21000000,557241,606162,2017,8,-20442759,-20393838,Bitter Harvest,Drama,-0.9734647142857142
1268,2006-08-11,Pulse,20500000,20264436,30241435,2006,32,-235564,9741435,Pulse,Horror,-0.011490926829268293
1269,2016-12-09,La La Land,20000000,151101803,426351163,2016,49,131101803,406351163,La La Land,Musical,6.55509015
1270,2013-07-19,The Conjuring,20000000,137400141,318000141,2013,29,117400141,298000141,The Conjuring,Horror,5.87000705
1271,2017-11-17,Wonder,20000000,132422809,304604712,2017,46,112422809,284604712,Wonder,Drama,5.62114045
1272,2010-10-15,Jackass 3D,20000000,117229692,171685793,2010,41,97229692,151685793,Jackass 3D,Comedy,4.8614846
1273,2016-07-29,Bad Moms,20000000,113257297,180998716,2016,30,93257297,160998716,Bad Moms,Comedy,4.66286485
1274,2019-01-18,Glass,20000000,111035005,245303505,2019,3,91035005,225303505,Glass,Thriller/Suspense,4.55175025
1275,2008-10-03,Beverly Hills Chihuahua,20000000,94514402,154218168,2008,40,74514402,134218168,Beverly Hills Chihuahua,Adventure,3.7257201
1276,2014-07-02,Tammy,20000000,84525432,96407655,2014,27,64525432,76407655,Tammy,Comedy,3.2262716
1277,2011-11-16,The Descendants,20000000,82624961,175507800,2011,46,62624961,155507800,The Descendants,Drama,3.13124805
1278,2007-04-13,Disturbia,20000000,80818974,118537627,2007,15,60818974,98537627,Disturbia,Thriller/Suspense,3.0409487
1279,2009-04-24,Obsessed,20000000,68261644,73964713,2009,17,48261644,53964713,Obsessed,Thriller/Suspense,2.4130822
1280,2012-06-29,Tyler Perry's Madea's Witness Protection,20000000,65653242,66950887,2012,26,45653242,46950887,Tyler Perry's Madea's Witness Protection,Comedy,2.2826621
1281,2010-03-31,The Last Song,20000000,62950384,92678948,2010,13,42950384,72678948,The Last Song,Drama,2.1475192
1282,2010-04-02,Why Did I Get Married Too?,20000000,60095852,60831067,2010,13,40095852,40831067,Why Did I Get Married Too?,Drama,2.0047926
1283,2013-10-18,12 Years a Slave,20000000,56671993,181025343,2013,42,36671993,161025343,12 Years a Slave,Drama,1.83359965
1284,2016-06-03,Me Before You,20000000,56245075,208265198,2016,22,36245075,188265198,Me Before You,Drama,1.81225375
1285,2019-02-08,What Men Want,20000000,54611903,69911903,2019,6,34611903,49911903,What Men Want,Comedy,1.73059515
1286,2016-04-15,Barbershop: The Next Cut,20000000,54030051,54404202,2016,15,34030051,34404202,Barbershop: The Next Cut,Comedy,1.70150255
1287,2018-09-14,A Simple Favor,20000000,53548586,97628717,2018,37,33548586,77628717,A Simple Favor,Thriller/Suspense,1.6774293
1288,2015-01-09,Selma,20000000,52076908,66776576,2015,2,32076908,46776576,Selma,Drama,1.6038454
1289,2006-02-17,Date Movie,20000000,48548426,85146165,2006,7,28548426,65146165,Date Movie,Comedy,1.4274213
1290,2007-03-16,Premonition,20000000,47852604,81461343,2007,11,27852604,61461343,Premonition,Thriller/Suspense,1.3926302
1291,2015-11-06,Spotlight,20000000,45055776,92088460,2015,45,25055776,72088460,Spotlight,Drama,1.2527888
1292,2018-03-30,Acrimony,20000000,43549096,46627836,2018,13,23549096,26627836,Acrimony,Thriller/Suspense,1.1774548
1293,2015-06-26,Max,20000000,42656255,43658157,2015,26,22656255,23658157,Max,Adventure,1.13281275
1294,2008-03-21,Meet the Browns,20000000,41975388,41975388,2008,12,21975388,21975388,Meet the Browns,Comedy,1.0987694
1295,2009-07-24,Orphan,20000000,41596251,78769428,2009,30,21596251,58769428,Orphan,Drama,1.07981255
1296,2017-11-17,The Star,20000000,40847995,62758010,2017,46,20847995,42758010,The Star,Adventure,1.04239975
1297,2007-01-26,Epic Movie,20000000,39739367,86858578,2007,4,19739367,66858578,Epic Movie,Comedy,0.98696835
1298,2008-09-19,Lakeview Terrace,20000000,39263506,44821299,2008,38,19263506,24821299,Lakeview Terrace,Thriller/Suspense,0.9631753
1299,2006-10-13,The Grudge 2,20000000,39143839,70743839,2006,41,19143839,50743839,The Grudge 2,Horror,0.95719195
1300,2016-07-27,Nerve,20000000,38583626,70652284,2016,30,18583626,50652284,Nerve,Thriller/Suspense,0.9291813
1301,2006-10-13,Man of the Year,20000000,37442180,41342180,2006,41,17442180,21342180,Man of the Year,Comedy,0.872109
1302,2016-02-19,Risen,20000000,36880033,46255763,2016,7,16880033,26255763,Risen,Drama,0.84400165
1303,2010-08-18,Vampires Suck,20000000,36661504,81424988,2010,33,16661504,61424988,Vampires Suck,Comedy,0.8330752
1304,2010-09-01,The American,20000000,35606376,67950723,2010,35,15606376,47950723,The American,Thriller/Suspense,0.7803188
1305,2011-11-04,A Very Harold & Kumar 3D Christmas,20000000,35061031,36265745,2011,44,15061031,16265745,A Very Harold & Kumar 3D Christmas,Comedy,0.75305155
1306,2013-01-04,Texas Chainsaw 3D,20000000,34341945,47666013,2013,1,14341945,27666013,Texas Chainsaw 3D,Horror,0.71709725
1307,2006-10-27,Babel,20000000,34302837,132121212,2006,43,14302837,112121212,Babel,Drama,0.71514185
1308,2014-09-19,This is Where I Leave You,20000000,34296320,41296320,2014,38,14296320,21296320,This is Where I Leave You,Comedy,0.714816
1309,2008-12-12,Doubt,20000000,33446470,53191101,2008,50,13446470,33191101,Doubt,Drama,0.6723235
1310,2013-04-12,Scary Movie V,20000000,32015787,78613981,2013,15,12015787,58613981,Scary Movie V,Comedy,0.60078935
1311,2010-03-12,She's Out of My League,20000000,32010860,48680977,2010,10,12010860,28680977,She's Out of My League,Romantic Comedy,0.600543
1312,2008-11-26,Milk,20000000,31841299,57293371,2008,48,11841299,37293371,Milk,Drama,0.59206495
1313,2011-08-31,The Debt,20000000,31177548,46604054,2011,35,11177548,26604054,The Debt,Thriller/Suspense,0.5588774
1314,2010-01-08,Daybreakers,20000000,30101577,51445503,2010,1,10101577,31445503,Daybreakers,Horror,0.50507885
1315,2008-03-07,The Bank Job,20000000,30060660,66143005,2008,10,10060660,46143005,The Bank Job,Thriller/Suspense,0.503033
1316,2009-10-16,The Stepfather,20000000,29062561,29227561,2009,42,9062561,9227561,The Stepfather,Thriller/Suspense,0.45312805
1317,2006-04-28,Stick It,20000000,26910736,30399714,2006,17,6910736,10399714,Stick It,Comedy,0.3455368
1318,2008-01-04,One Missed Call,20000000,26890041,44513466,2008,1,6890041,24513466,One Missed Call,Horror,0.34450205
1319,2008-04-11,Street Kings,20000000,26418667,65457811,2008,15,6418667,45457811,Street Kings,Thriller/Suspense,0.32093335
1320,2013-08-23,The World's End,20000000,26004851,47508505,2013,34,6004851,27508505,The World's End,Comedy,0.30024255
1321,2010-09-24,You Again,20000000,25702053,32838945,2010,38,5702053,12838945,You Again,Comedy,0.28510265
1322,2007-06-15,Nancy Drew,20000000,25584685,30703845,2007,24,5584685,10703845,Nancy Drew,Thriller/Suspense,0.27923425
1323,2010-09-17,Alpha and Omega 3D,20000000,25107267,48958353,2010,37,5107267,28958353,Alpha and Omega 3D,Adventure,0.25536335
1324,2014-02-14,Endless Love,20000000,23438250,34718173,2014,7,3438250,14718173,Endless Love,Drama,0.1719125
1325,2006-09-08,The Covenant,20000000,23364784,38164784,2006,36,3364784,18164784,The Covenant,Thriller/Suspense,0.1682392
1326,2011-07-01,Monte Carlo,20000000,23186769,39686769,2011,26,3186769,19686769,Monte Carlo,Romantic Comedy,0.15933845
1327,2006-03-24,Stay Alive,20000000,23086480,23187506,2006,12,3086480,3187506,Stay Alive,Horror,0.154324
1328,2017-06-16,Rough Night,20000000,22105643,46844357,2017,24,2105643,26844357,Rough Night,Black Comedy,0.10528215
1329,2009-08-21,Shorts,20000000,20919166,29870801,2009,34,919166,9870801,Shorts,Adventure,0.0459583
1330,2008-09-19,Appaloosa,20000000,20211394,27911453,2008,38,211394,7911453,Appaloosa,Western,0.0105697
1331,2015-11-20,Secret in Their Eyes,20000000,20180155,32608019,2015,47,180155,12608019,Secret in Their Eyes,Thriller/Suspense,0.00900775
1332,2007-03-23,Reign Over Me,20000000,19661987,20081987,2007,12,-338013,81987,Reign Over Me,Drama,-0.01690065
1333,2008-09-19,My Best Friend's Girl,20000000,19219250,34787111,2008,38,-780750,14787111,My Best Friend's Girl,Comedy,-0.0390375
1334,2007-05-11,Georgia Rule,20000000,18882880,20819601,2007,19,-1117120,819601,Georgia Rule,Drama,-0.055856
1335,2007-09-21,Into the Wild,20000000,18354356,56822960,2007,38,-1645644,36822960,Into the Wild,Drama,-0.0822822
1336,2006-09-29,School for Scoundrels,20000000,17807569,17807569,2006,39,-2192431,-2192431,School for Scoundrels,Comedy,-0.10962155
1337,2012-10-26,Silent Hill: Revelation 3D,20000000,17530219,55975672,2012,43,-2469781,35975672,Silent Hill: Revelation 3D,Horror,-0.12348905
1338,2009-02-20,Fired Up,20000000,17231291,18608570,2009,8,-2768709,-1391430,Fired Up,Comedy,-0.13843545
1339,2017-09-29,Flatliners,20000000,16883115,45173738,2017,39,-3116885,25173738,Flatliners,Thriller/Suspense,-0.15584425
1340,2007-03-16,Dead Silence,20000000,16574590,20614661,2007,11,-3425410,614661,Dead Silence,Horror,-0.1712705
1341,2009-12-04,Armored,20000000,15988876,23661038,2009,49,-4011124,3661038,Armored,Thriller/Suspense,-0.2005562
1342,2007-12-14,The Kite Runner,20000000,15800078,74180745,2007,50,-4199922,54180745,The Kite Runner,Drama,-0.2099961
1343,2009-09-23,Capitalism: A Love Story,20000000,14363397,19121531,2009,39,-5636603,-878469,Capitalism: A Love Story,Documentary,-0.28183015
1344,2012-04-13,Lockout,20000000,14326865,33943049,2012,15,-5673135,13943049,Lockout,Thriller/Suspense,-0.28365675
1345,2008-08-29,Disaster Movie,20000000,14190901,36720752,2008,35,-5809099,16720752,Disaster Movie,Comedy,-0.29045495
1346,2011-09-30,What's Your Number?,20000000,14011084,30163785,2011,39,-5988916,10163785,What's Your Number?,Romantic Comedy,-0.2994458
1347,2009-04-17,Crank 2: High Voltage,20000000,13684249,35472739,2009,16,-6315751,15472739,Crank 2: High Voltage,Thriller/Suspense,-0.31578755
1348,2015-10-30,Burnt,20000000,13651946,36773510,2015,44,-6348054,16773510,Burnt,Comedy,-0.3174027
1349,2006-10-13,One Night with the King,20000000,13395961,13725032,2006,41,-6604039,-6274968,One Night with the King,Drama,-0.33020195
1350,2008-09-19,Ghost Town,20000000,13367624,29958228,2008,38,-6632376,9958228,Ghost Town,Romantic Comedy,-0.3316188
1351,2016-02-26,Triple 9,20000000,12639297,25943792,2016,8,-7360703,5943792,Triple 9,Thriller/Suspense,-0.36803515
1352,2016-09-02,The Light Between Oceans,20000000,12545979,22281732,2016,35,-7454021,2281732,The Light Between Oceans,Drama,-0.37270105
1353,2009-03-27,12 Rounds,20000000,12234694,17306648,2009,13,-7765306,-2693352,12 Rounds,Action,-0.3882653
1354,2010-10-01,Let Me In,20000000,12134935,28270399,2010,39,-7865065,8270399,Let Me In,Thriller/Suspense,-0.39325325
1355,2008-02-22,Be Kind Rewind,20000000,11175164,30894247,2008,8,-8824836,10894247,Be Kind Rewind,Comedy,-0.4412418
1356,2007-08-31,Death Sentence,20000000,9534258,16907831,2007,35,-10465742,-3092169,Death Sentence,Action,-0.5232871
1357,2016-06-03,Popstar: Never Stop Never Stopping,20000000,9496130,9537120,2016,22,-10503870,-10462880,Popstar: Never Stop Never Stopping,Comedy,-0.5251935
1358,2017-10-27,Thank You for Your Service,20000000,9479390,9985316,2017,43,-10520610,-10014684,Thank You for Your Service,Drama,-0.5260305
1359,2009-12-04,Everybody's Fine,20000000,9208876,9208876,2009,49,-10791124,-10791124,Everybody's Fine,Drama,-0.5395562
1360,2013-09-20,Battle of the Year,20000000,8888355,16723377,2013,38,-11111645,-3276623,Battle of the Year,Drama,-0.55558225
1361,2016-04-29,Ratchet and Clank,20000000,8813410,14365639,2016,17,-11186590,-5634361,Ratchet and Clank,Adventure,-0.5593295
1362,2007-01-05,Code Name: The Cleaner,20000000,8135024,8135024,2007,1,-11864976,-11864976,Code Name: The Cleaner,Comedy,-0.5932488
1363,2014-12-12,Inherent Vice,20000000,8110975,14772346,2014,50,-11889025,-5227654,Inherent Vice,Drama,-0.59445125
1364,2013-10-11,Machete Kills,20000000,8008161,18273009,2013,41,-11991839,-1726991,Machete Kills,Action,-0.59959195
1365,2006-02-24,Doogal,20000000,7578946,28058652,2006,8,-12421054,8058652,Doogal,Adventure,-0.6210527
1366,2008-10-03,An American Carol,20000000,7013191,7022183,2008,40,-12986809,-12977817,An American Carol,Comedy,-0.64934045
1367,2008-02-01,Strange Wilderness,20000000,6575282,6947084,2008,5,-13424718,-13052916,Strange Wilderness,Comedy,-0.6712359
1368,2015-04-24,Little Boy,20000000,6485961,17769299,2015,17,-13514039,-2230701,Little Boy,Drama,-0.67570195
1369,2012-10-26,Chasing Mavericks,20000000,6002756,8300821,2012,43,-13997244,-11699179,Chasing Mavericks,Drama,-0.6998622
1370,2014-12-31,A Most Violent Year,20000000,5749134,8846875,2014,1,-14250866,-11153125,A Most Violent Year,Drama,-0.7125433
1371,2011-11-23,A Dangerous Method,20000000,5702083,14807531,2011,47,-14297917,-5192469,A Dangerous Method,Drama,-0.71489585
1372,2006-07-07,A Scanner Darkly,20000000,5501616,7405084,2006,27,-14498384,-12594916,A Scanner Darkly,Thriller/Suspense,-0.7249192
1373,2009-08-14,Bandslam,20000000,5210988,12967829,2009,33,-14789012,-7032171,Bandslam,Comedy,-0.7394506
1374,2016-08-26,Hands of Stone,20000000,4712792,5031975,2016,34,-15287208,-14968025,Hands of Stone,Drama,-0.7643604
1375,2008-10-24,Passchendaele,20000000,4452423,4453327,2008,43,-15547577,-15546673,Passchendaele,Drama,-0.77737885
1376,2008-10-03,Flash of Genius,20000000,4442377,4504111,2008,40,-15557623,-15495889,Flash of Genius,Drama,-0.77788115
1377,2012-09-07,The Cold Light of Day,20000000,3763583,25361206,2012,36,-16236417,5361206,The Cold Light of Day,Thriller/Suspense,-0.81182085
1378,2009-05-15,The Brothers Bloom,20000000,3531756,5531756,2009,20,-16468244,-14468244,The Brothers Bloom,Black Comedy,-0.8234122
1379,2008-10-24,"Synecdoche, New York",20000000,3083538,4383538,2008,43,-16916462,-15616462,"Synecdoche, New York",Drama,-0.8458231
1380,2018-10-26,Suspiria,20000000,2483472,7023292,2018,43,-17516528,-12976708,Suspiria,Horror,-0.8758264
1381,2017-11-03,LBJ,20000000,2468683,2507181,2017,44,-17531317,-17492819,LBJ,Drama,-0.87656585
1382,2015-11-13,My All-American,20000000,2246000,2246000,2015,46,-17754000,-17754000,My All-American,Drama,-0.8877
1383,2006-05-05,The Proposition,20000000,1903434,5313608,2006,18,-18096566,-14686392,The Proposition,Drama,-0.9048283
1384,2011-04-29,Dylan Dog: Dead of Night,20000000,1186538,6093725,2011,17,-18813462,-13906275,Dylan Dog: Dead of Night,Horror,-0.9406731
1385,2012-08-29,The Oogieloves in the BIG Balloon Adventure,20000000,1065907,1065907,2012,35,-18934093,-18934093,The Oogieloves in the BIG Balloon Adventure,Adventure,-0.94670465
1386,2008-05-23,The Children of Huang Shi,20000000,1031872,8221700,2008,21,-18968128,-11778300,The Children of Huang Shi,Drama,-0.9484064
1387,2006-05-05,Mission: Impossible III,150000000,133501348,397501348,2006,18,-16498652,247501348,Mission: Impossible III,Action,-0.10999101333333333
